source_file,group_index,step_index,source_line,command,expected_status,shape,stdout_sha256,stderr_sha256,disposition,reason
data_binary.at,4,3,786,"$COBCRUN_DIRECT ./prog",0,Runtime,6ffb2d33651c80fe3ab38c2ee155eb68126c652abf28f1c8fd614570c1853c00,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,Preserve,not a compiler step (shape Runtime)
data_binary.at,4,4,897,"sed -e 's/@USAGE@/BINARY/' \"${TEMPLATE}/numeric-display.cob\" > prog.cob",0,Unknown,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,Preserve,not a compiler step (shape Unknown)
data_binary.at,4,5,899,"$COMPILE -fbinary-size=1--8 \\\n                   -fbinary-byteorder=big-endian prog.cob -o prog2",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
data_binary.at,4,6,901,"$COBCRUN_DIRECT ./prog2",0,Runtime,05c73fc457978e9f95db4b7cb8bb276c264b79d7a5b435eb117edb146a5adc27,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,Preserve,not a compiler step (shape Runtime)
data_binary.at,5,0,949,"true",0,ShellHelper,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,Preserve,not a compiler step (shape ShellHelper)
data_binary.at,5,1,967,"sed -e 's/@USAGE@/BINARY/' \"${TEMPLATE}/numeric-dump.cob\" > prog.cob",0,Unknown,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,Preserve,not a compiler step (shape Unknown)
data_binary.at,5,2,969,"$COMPILE_MODULE dump.c",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
data_binary.at,5,3,970,"$COMPILE -fbinary-size=1--8 \\\n                   -fbinary-byteorder=native prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
data_binary.at,5,4,972,"$COBCRUN_DIRECT ./prog",0,Runtime,f664bfd7faf3e9e51f6ea498531bb3c466a77eaa5e4650055b82611c8b8b9950,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,Preserve,not a compiler step (shape Runtime)
data_binary.at,5,5,1083,"sed -e 's/@USAGE@/BINARY/' \"${TEMPLATE}/numeric-display.cob\" > prog.cob",0,Unknown,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,Preserve,not a compiler step (shape Unknown)
data_binary.at,5,6,1085,"$COMPILE -fbinary-size=1--8 \\\n                   -fbinary-byteorder=native prog.cob -o prog2",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
data_binary.at,5,7,1087,"$COBCRUN_DIRECT ./prog2",0,Runtime,05c73fc457978e9f95db4b7cb8bb276c264b79d7a5b435eb117edb146a5adc27,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,Preserve,not a compiler step (shape Runtime)
data_binary.at,6,0,1137,"sed -e 's/@USAGE@/BINARY/' \"${TEMPLATE}/numeric-display.cob\" > prog.cob",0,Unknown,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,Preserve,not a compiler step (shape Unknown)
data_binary.at,6,1,1139,"$COMPILE -fbinary-size=1--8 \\\n                   -fno-pretty-display prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
data_binary.at,6,2,1141,"$COBCRUN_DIRECT ./prog",0,Runtime,d9a9c1d888e022f71d83a4726769f8dc390b41c6d306820114a5fa652d181f3b,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,Preserve,not a compiler step (shape Runtime)
data_binary.at,7,0,1202,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
data_binary.at,7,1,1203,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
data_binary.at,7,2,1207,"$COMPILE -fno-fast-compare -C -o progalt.c prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
data_binary.at,7,3,1208,"$COMPILE progalt.c",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
data_binary.at,7,4,1209,"$COBCRUN_DIRECT ./progalt",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
data_binary.at,8,0,1232,"$COMPILE -fnotrunc prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
data_binary.at,8,1,1233,"$COBCRUN_DIRECT ./prog",0,Runtime,41b1c0c78491dc55c1195bb6027444bee0d90c4af7f0992a91053e3aba9cb71e,,Preserve,not a compiler step (shape Runtime)
data_binary.at,9,0,1256,"$COMPILE -fnotrunc prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
data_binary.at,9,1,1257,"$COBCRUN_DIRECT ./prog",0,Runtime,a5ad231cfd4cf10d8eaf191f69ff86bd92e3b7e34acca098e6dd42d4d25929b4,,Preserve,not a compiler step (shape Runtime)
data_binary.at,10,0,1313,"$COMPILE -w prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
data_binary.at,10,1,1315,"$COBCRUN_DIRECT ./prog",0,Runtime,ea2d46a23bc8a8954552d1c853a81348875be4e61fa45f1d463690307cb57607,,Preserve,not a compiler step (shape Runtime)
data_binary.at,11,0,1398,"$COMPILE -w -fnotrunc prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
data_binary.at,11,1,1400,"$COBCRUN_DIRECT ./prog",0,Runtime,735897eceb90252ff80f1084a0e310bcc9d3403f1f44bca68bcb161140eca6ef,,Preserve,not a compiler step (shape Runtime)
data_binary.at,12,0,1589,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
data_binary.at,12,1,1590,"$COBCRUN_DIRECT ./prog",0,Runtime,,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,Preserve,not a compiler step (shape Runtime)
data_binary.at,13,0,1775,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
data_binary.at,13,1,1776,"$COBCRUN_DIRECT ./prog",0,Runtime,,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,Preserve,not a compiler step (shape Runtime)
data_binary.at,14,0,1955,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
data_binary.at,14,1,1956,"$COBCRUN_DIRECT ./prog",0,Runtime,,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,Preserve,not a compiler step (shape Runtime)
data_binary.at,15,0,2137,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
data_binary.at,15,1,2138,"$COBCRUN_DIRECT ./prog",0,Runtime,,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,Preserve,not a compiler step (shape Runtime)
data_binary.at,16,0,2196,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
data_binary.at,16,1,2201,"$COBCRUN_DIRECT ./prog",0,Runtime,e2f1905111f7b6f08aac4fba69dc62a84e7a1bccb35b1d083d7ea6040a6a0055,,Preserve,not a compiler step (shape Runtime)
data_binary.at,17,0,2264,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
data_binary.at,17,1,2265,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
data_display.at,0,0,64,"$COMPILE -fsign=ascii prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
data_display.at,0,1,65,"$COBCRUN_DIRECT ./prog",0,Runtime,b3afbf99ed3b7a0d4de7c0066295b7a4cdcdaf643bdd4a7dd9241011afc13eab,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,Preserve,not a compiler step (shape Runtime)
data_display.at,1,0,121,"$COMPILE -fsign=ascii prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
data_display.at,1,1,122,"$COBCRUN_DIRECT ./prog",0,Runtime,4d8dc32a0b94394b06c022ea8e0392cc83b9d7f7d336d90597472bd2e3d56c6d,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,Preserve,not a compiler step (shape Runtime)
data_display.at,2,0,167,"$COMPILE -fsign=ebcdic prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
data_display.at,2,1,168,"$COBCRUN_DIRECT ./prog",0,Runtime,bf24544e25b350744370b1e6649034b0c718b7f2435877d277800187530f9dac,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,Preserve,not a compiler step (shape Runtime)
data_display.at,3,0,205,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
data_display.at,3,1,206,"$COBCRUN_DIRECT ./prog",0,Runtime,2491bccfb20a37f71173b313fb56f85d670fa052a11196c3eaa0e6266ae4d660,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,Preserve,not a compiler step (shape Runtime)
data_display.at,4,0,402,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
data_display.at,4,1,403,"$COBCRUN_DIRECT ./prog",0,Runtime,,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,Preserve,not a compiler step (shape Runtime)
data_display.at,5,0,462,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
data_display.at,5,1,464,"$COBCRUN_DIRECT ./prog",0,Runtime,e91873708b48ff8ebd24c38bb239b853bce2d5ceba15765a2897fc9a0d1d54ac,,Preserve,not a compiler step (shape Runtime)
data_display.at,6,0,527,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
data_display.at,6,1,528,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
data_display.at,7,0,8730,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
data_display.at,7,1,8731,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
data_display.at,7,2,16934,"$COMPILE prog2.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
data_display.at,7,3,16935,"$COBCRUN_DIRECT ./prog2",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
data_display.at,8,0,22976,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
data_display.at,8,1,22977,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
data_display.at,8,2,29024,"$COMPILE prog2.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
data_display.at,8,3,29025,"$COBCRUN_DIRECT ./prog2",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
data_packed.at,0,0,47,"$COMPILE_MODULE dump.c",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
data_packed.at,0,1,48,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
data_packed.at,0,2,49,"$COBCRUN_DIRECT ./prog",0,Runtime,31bcaee25ecc766b713f6c8d1590a89f4a2a9bb00e6a634203693cbf1a78d34f,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,Preserve,not a compiler step (shape Runtime)
data_packed.at,1,0,203,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
data_packed.at,1,1,204,"$COBCRUN_DIRECT ./prog",0,Runtime,2095c49e25f19514ae7af6e536c161751d595c1c8cc65da1ba198b0fd015ae30,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,Preserve,not a compiler step (shape Runtime)
data_packed.at,2,0,432,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
data_packed.at,2,1,433,"$COBCRUN_DIRECT ./prog",0,Runtime,12979cf0f12100f148133625c9207764efada96a74eb103a2ed4708b2f5f8fbf,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,Preserve,not a compiler step (shape Runtime)
data_packed.at,3,0,633,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
data_packed.at,3,1,634,"$COBCRUN_DIRECT ./prog",0,Runtime,,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,Preserve,not a compiler step (shape Runtime)
data_packed.at,4,0,819,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
data_packed.at,4,1,820,"$COBCRUN_DIRECT ./prog",0,Runtime,,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,Preserve,not a compiler step (shape Runtime)
data_packed.at,5,0,1020,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
data_packed.at,5,1,1021,"$COBCRUN_DIRECT ./prog",0,Runtime,,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,Preserve,not a compiler step (shape Runtime)
data_packed.at,6,0,1052,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
data_packed.at,6,1,1053,"$COBCRUN_DIRECT ./prog",0,Runtime,c3149d66bc765fb5e9ccf0d3979371c1e1cd50ad7f917f0848156dabc6ee6456,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,Preserve,not a compiler step (shape Runtime)
data_packed.at,7,0,1181,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
data_packed.at,7,1,1182,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
data_packed.at,8,0,1257,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
data_packed.at,8,1,1258,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
data_packed.at,8,2,1262,"$COMPILE -fno-fast-compare -C -o progalt.c prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
data_packed.at,8,3,1263,"$COMPILE progalt.c",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
data_packed.at,8,4,1264,"$COBCRUN_DIRECT ./progalt",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
data_packed.at,9,0,1327,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
data_packed.at,9,1,1328,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
data_packed.at,10,0,1393,"$COMPILE -std=ibm prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
data_packed.at,10,1,1394,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
data_packed.at,11,0,1421,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
data_packed.at,11,1,1422,"$COBCRUN_DIRECT ./prog",0,Runtime,7fb0cddce7fb3a80d42ff4ae6d555200fc03a38ba0e655fbed197008a0c1592d,,Preserve,not a compiler step (shape Runtime)
data_packed.at,12,0,1462,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
data_packed.at,12,1,1463,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
data_packed.at,12,2,1467,"$COMPILE -fno-fast-compare -C -o progalt.c prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
data_packed.at,12,3,1468,"$COMPILE progalt.c",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
data_packed.at,12,4,1469,"$COBCRUN_DIRECT ./progalt",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
data_packed.at,13,0,1557,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
data_packed.at,13,1,1558,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
data_packed.at,14,0,1603,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
data_packed.at,14,1,1604,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
data_packed.at,15,0,1659,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
data_packed.at,15,1,1660,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
data_packed.at,15,2,1664,"$COMPILE -fno-fast-compare -C -o progalt.c prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
data_packed.at,15,3,1665,"$COMPILE progalt.c",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
data_packed.at,15,4,1666,"$COBCRUN_DIRECT ./progalt",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
data_packed.at,16,0,1959,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
data_packed.at,16,1,1960,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
data_packed.at,16,2,1964,"$COMPILE -fno-fast-compare -C -o progalt.c prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
data_packed.at,16,3,1965,"$COMPILE progalt.c",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
data_packed.at,16,4,1966,"$COBCRUN_DIRECT ./progalt",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
data_packed.at,17,0,2063,"$COMPILE -Wno-typing prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
data_packed.at,17,1,2065,"$COBCRUN_DIRECT ./prog",0,Runtime,ffaf8dac3f85c7273190d138a9d9cdc153e69078a6ad5362b2beba7cfae93974,,Preserve,not a compiler step (shape Runtime)
data_packed.at,18,0,2156,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
data_packed.at,18,1,2158,"$COBCRUN_DIRECT ./prog",0,Runtime,e91873708b48ff8ebd24c38bb239b853bce2d5ceba15765a2897fc9a0d1d54ac,,Preserve,not a compiler step (shape Runtime)
data_packed.at,19,0,2230,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
data_packed.at,19,1,2231,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
data_packed.at,20,0,7277,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
data_packed.at,20,1,7278,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
data_packed.at,20,2,12320,"$COMPILE prog2.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
data_packed.at,20,3,12321,"$COBCRUN_DIRECT ./prog2",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
data_packed.at,21,0,20531,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
data_packed.at,21,1,20532,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
data_packed.at,21,2,28740,"$COMPILE prog2.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
data_packed.at,21,3,28741,"$COBCRUN_DIRECT ./prog2",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
data_packed.at,22,0,34793,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
data_packed.at,22,1,34794,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
data_packed.at,22,2,40840,"$COMPILE prog2.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
data_packed.at,22,3,40841,"$COBCRUN_DIRECT ./prog2",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
data_pointer.at,0,0,41,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
data_pointer.at,0,1,43,"test \"$COB_HAS_64_BIT_POINTER\" = \"yes\"",0,ShellHelper,,,Preserve,not a compiler step (shape ShellHelper)
data_pointer.at,0,2,56,"$COBCRUN_DIRECT ./prog",0,Runtime,0d9989075fae59a64926e03c9c44f4a8159664ccaee02a78ea6e0b486f06cf5e,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,Preserve,not a compiler step (shape Runtime)
listings.at,0,0,75,"$COMPILE_ONLY -t prog.lst -tlines=2 prog.cob",0,Compiler,,04e5ce00fd5859a5db4dffdb0a57a737ad5304dec6e0f1a4d60df0e4392a7081,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
listings.at,0,1,79,"$UNIFY_LISTING prog.lst prog.lis",0,GeneratedFile,,,Preserve,not a compiler step (shape GeneratedFile)
listings.at,0,2,80,"diff expected.lst prog.lis",0,ShellHelper,,,Preserve,not a compiler step (shape ShellHelper)
listings.at,1,0,98,"$COMPILE_LISTING0 -t- prog.cob",0,CompilerListing,a28054ae848cb1b14da2594d5a92406a84268fcaa74b569cbf31c45f01db8be0,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,Preserve,stdout is a generated listing artifact (preserved); stderr not diagnostic-only
listings.at,1,1,127,"$COMPILE_LISTING0 -t- -free prog2.cob",0,CompilerListing,e634353c43ecadaa120fccc6b35dfed0034d7b94d5c89bc12c95ff5f47c0ca9d,,Preserve,stdout is a generated listing artifact (preserved); stderr not diagnostic-only
listings.at,2,0,169,"$COMPILE_LISTING0 -t- -ftsymbols prog.cob",0,CompilerListing,a9ad0f7da64120de5979816bafdc968fa07c9d9150199997cd1713c29f8b0373,,Preserve,stdout is a generated listing artifact (preserved); stderr not diagnostic-only
